Grapheme	IPA
ts	ts
b	b
ɛ	ɛ
i	i
k	k
ã	ã
õ	õ
ɨ	ɨ
⁵⁵	⁵⁵ +
⁵⁵$	⁵⁵
ɡ	ɡ
kʰ	kʰ
w	w
ħ	ħ
tʰ	tʰ
m	m
¹³$	¹³
¹³	¹³ +
z	z
²¹$	²¹
²¹	²¹ +
dz	dz
³³$	³³
³³	³³ +
j	j
y	y
ʉ	ʉ
ŋ	ŋ
tɕʰ	tɕʰ
ɤ	ɤ
⁴⁵$	⁴⁵
⁴⁵	⁴⁵ +
x	x
tɕ	tɕ
²⁴$	²⁴
²⁴	²⁴ +
l	l
æ̃	æ̃
ɕ	ɕ
a	a
o	o
ɔ	ɔ
tsʰ	tsʰ
ɣ	ɣ
s	s
t	t
e	e
ʔ	ʔ
³¹$	³¹
³¹	³¹ +
d	d
ẽ	ẽ
⁵³$	⁵³
⁵³	⁵³ +
p	p
pʰ	pʰ
∼	NULL
⁵¹	⁵¹ +
³⁵	³⁵ +
⁴⁴	⁴⁴ +
⁵¹$	⁵¹
³⁵$	³⁵
⁴⁴$	⁴⁴
u	u
dʑ	dʑ
n	n
ũ	ũ
ĩ	ĩ
.	NULL
