ID	Name	Glottocode
Duogu_Tujia	Duogu_Tujia	nort2732
Tasha_Tujia	Tasha_Tujia	nort2732
Tanxi_Tujia	Tanxi_Tujia	sout2739
Boluo_Tujia	Boluo_Tujia	sout2739
Dianfang_Tujia	Dianfang_Tujia	nort2732
